日本,#genre#
Nick Jr.,mitv://generationnexxxt.com:19806/acebbded37714fa4a5554c025873a92c
Mezzo Live,mitv://generationnexxxt.com:19806/1c1e90cd01934a5f917ec4fad5c97665
CLASSICA 古典乐,mitv://generationnexxxt.com:19806/133be9054bcd4fa68d2e34205004a51a
爱尔达体育1台(备),mitv://generationnexxxt.com:19806/1180278580d04cb490450ec59b4edc6b
爱尔达体育2台,mitv://generationnexxxt.com:19806/d1f16ee235314a0fbc33742ab7af534b
TRACE Sport Stars,mitv://generationnexxxt.com:19806/b0cb233f10e84f29910fa38e15a07035
博斯高球,mitv://generationnexxxt.com:19806/6ff0b79453d2430986930b7c84a286df
博斯高球二台,mitv://generationnexxxt.com:19806/8afa52d0fe0047f8a6d7e51f46697f93
博斯网球台,mitv://generationnexxxt.com:19806/7fb5b66ce38747de84be865952153959
博斯魅力网,mitv://generationnexxxt.com:19806/c585ebfbfc7c4260a8d9556b5409faf0
博斯无限台,mitv://generationnexxxt.com:19806/f2973cfa7c2045e6b8a184f1bf18af7c
博斯无限二台,mitv://generationnexxxt.com:19806/143f1c23ac834d28a5296d61fed9250c
博斯运动,mitv://generationnexxxt.com:19806/6293839c167e4b6393c745db434b2465
ELEVEN体育2台,mitv://generationnexxxt.com:19806/057061c0da744aa7b035169dba5ebe2a
智林体育台,mitv://generationnexxxt.com:19806/931c171e2f774f7aa1a92e97f5098c9f
博斯运动二台,mitv://generationnexxxt.com:19806/cbd52c51fbab49ae9b3bc0da9137f681
HBO强档巨献,mitv://generationnexxxt.com:19806/563a5981b8ad4df085b59ce98bbecb95
HBO原创巨献,mitv://generationnexxxt.com:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
BBC Earth,mitv://generationnexxxt.com:19806/49261fefe28441bea7b775cc44fa16b5
Discovery Asia,mitv://generationnexxxt.com:19806/0afefbe6244c42dbac40a3d8abef8d07
Discovery科学频道,mitv://generationnexxxt.com:19806/39e1494bd82c449892c6f92a6c8dc213
DMAX,mitv://generationnexxxt.com:19806/50af7fb4500840e292bcfae4dd50e97f
EVE,mitv://generationnexxxt.com:19806/f21130546932443d98f6ec02aa4ec99a
历史频道,mitv://generationnexxxt.com:19806/e6f506b509c94bacb4a371cdbcbe7719
罪案侦缉频道,mitv://generationnexxxt.com:19806/ef7b4ee3be374092a4a0074a6be41e03
BBC Lifestyle,mitv://generationnexxxt.com:19806/178e533979bb4ec3af9190ca475f23ef
Lifetime,mitv://generationnexxxt.com:19806/112b06172cdf41cbb6990e64d30cab0c
KLT-靖天国际台,mitv://generationnexxxt.com:19806/12d39bada24843588ad72a3175b785a2
HGTV居家乐活频道,mitv://generationnexxxt.com:19806/84613e96237545769558cc572e6d1ab0
Love Nature,mitv://generationnexxxt.com:19806/574be1e2e0054216abe436413ea4221a
美食星球,mitv://generationnexxxt.com:19806/1baaeb6967434fee9bf4412904e573b0
亚洲美食频道,mitv://generationnexxxt.com:19806/5b787bd078c84a3caa09c3665c66dc50
亚洲旅游台,mitv://generationnexxxt.com:19806/259c24cb79ce4b5db1fb1e1b894c517e
EYE TV旅游台,mitv://generationnexxxt.com:19806/2d426994acef44deb401aa8a4cd5a92e
好消息2台,mitv://generationnexxxt.com:19806/2b9f20946a6147dfba8f92373fbafee5
三立综合台,mitv://generationnexxxt.com:19806/792a7263dd7b4c7484512d07f3c21083
靖天资讯台,mitv://generationnexxxt.com:19806/5c9d432112fd4d4e92263a34415293fa
靖天综合台,mitv://generationnexxxt.com:19806/ed2e3f294dcc40c1b72aba372fbed64d
靖天育乐台,mitv://generationnexxxt.com:19806/d67fd6c2e7c44e17b9e86d9073f2930e
中视经典台,mitv://generationnexxxt.com:19806/8b9e15ff15474ccbbc2780c1484e50c9
中视菁采台,mitv://generationnexxxt.com:19806/ae5e01a7bc294327b88f65aa5d38217c
TVBS精采台,mitv://generationnexxxt.com:19806/2089afbec2474359add275658522922f
壹电视综合,mitv://generationnexxxt.com:19806/617d6cf150574cb485ee07aea57262fd
纬来精采,mitv://generationnexxxt.com:19806/1db14fe8aad841b4b28eca2b136e7206
ETtoday综合台,mitv://generationnexxxt.com:19806/8e1b32241c9d4d079a2df7dc99adb312
民视第一台,mitv://generationnexxxt.com:19806/b97979cec8d74feebc370f3470cc06c6
民视台湾台,mitv://generationnexxxt.com:19806/192bd12842624eb39e2f6b86eeacdca8
Nice TV靖天欢乐台,mitv://generationnexxxt.com:19806/439163cf3469473b8ffd582b687991be
八大优频道,mitv://generationnexxxt.com:19806/7abaa68442ce4ed7ad7c9772fb46eda9
三立戏剧台,mitv://generationnexxxt.com:19806/7a5b874b630d457bb5997a2fe4690550
龙华戏剧,mitv://generationnexxxt.com:19806/5d4f0bd2b18b4a588a0ca733569b18dd
靖天戏剧台,mitv://generationnexxxt.com:19806/1282202787324223b35e3c84d9e673c6
靖洋戏剧台,mitv://generationnexxxt.com:19806/84a559f1b4884854be933d5d4fc0d4a6
靖天日本台,mitv://generationnexxxt.com:19806/c88dcc9ddf6747b991fc1a0db939147d
i-Fun动漫台,mitv://generationnexxxt.com:19806/91a0e3fa1a714dd7b7cf55343052cd4f
韩国娱乐台,mitv://generationnexxxt.com:19806/80d680dc15ec44bea9c3a3160ecdcb14
星卫娱乐台,mitv://generationnexxxt.com:19806/e83cc99135884327a96306484b0b8685
ROCK Extreme,mitv://generationnexxxt.com:19806/fc56480dab3541a6a99d66c3d2048526
中视新闻台,mitv://generationnexxxt.com:19806/cb5965a89e434df7aeb66b2364116ae4
寰宇新闻台,mitv://generationnexxxt.com:19806/a265fb55774a4554bc2db19b16f53be6
华视新闻,mitv://generationnexxxt.com:19806/ebe8db2daafa47768f37bcae17bfe299
NHK新闻资讯台,mitv://generationnexxxt.com:19806/c2da55d84a72418c8f1876c25ec97a1d
美亚电影台HD,mitv://generationnexxxt.com:19806/a850e570b868424c94319a2652ca7c62
龙华电影,mitv://generationnexxxt.com:19806/1df6f5f0993a46faa17f676518654709
星卫HD电影台,mitv://generationnexxxt.com:19806/832bfeb4b3b84dd2a7428f9db69504eb
靖天映画,mitv://generationnexxxt.com:19806/b723859f3ed94e5ba712148b209eefd0
靖天电影台,mitv://generationnexxxt.com:19806/d8c581e0e1a24823a3d2110e3584ef8b
WARNER TV,mitv://generationnexxxt.com:19806/cd2062a6c5a94d548f3516d96e23deec
Star Movies HD,mitv://generationnexxxt.com:19806/cdbfcfca93f846c7bcc30d0fd108923f
AMC最爱电影,mitv://generationnexxxt.com:19806/24ce0147e36a438eab843a3168cea3bc
HBO Family,mitv://generationnexxxt.com:19806/8a0208ebdfa04b5eab112f0c8b01719c
CatchPlay电影台,mitv://generationnexxxt.com:19806/2dccaec60f0e418d82d2d0bb09f0c4a8
CinemaWorld,mitv://generationnexxxt.com:19806/e262f40881b2461f9a270b4d9d0b54c3
壹电视电影台,mitv://generationnexxxt.com:19806/1be1329b6d124745a87a16de445d2352
采昌影剧台,mitv://generationnexxxt.com:19806/a0d691053f9b4876ab2b509a62296911
佛卫慈悲台,mitv://generationnexxxt.com:19806/be70c8b5b35c4551b5c7d3c905234e69
TechStorm,mitv://generationnexxxt.com:19806/994876c6aadc4234ba73441f18d36602
EYE TV戏剧台,mitv://generationnexxxt.com:19806/2831986ed4b448c9b626788fbd3f2f89
台视新闻台,mitv://generationnexxxt.com:19806/9817b59742464113bd5656fcc7dced84
寰宇新闻台湾台,mitv://generationnexxxt.com:19806/ca27b65855704124be186aa0e5127c24
台视财经台,mitv://generationnexxxt.com:19806/e01d7738e33e456a812f7cefbf27b29a
纬来日本,mitv://generationnexxxt.com:19806/5f9d37ba1fc04a04aaec6979908294a2
爱尔达影剧台,mitv://generationnexxxt.com:19806/932d4522f2294c6a926b7ab8027c269f
民视(备),mitv://generationnexxxt.com:19806/8d864649cfc54b518b3d137d67583155
三立台湾台(备),mitv://generationnexxxt.com:19806/7554a57ea53f4c10ae4e219ac2d374c4
影迷数位电影台,mitv://generationnexxxt.com:19806/bc069c037478448a9e41dbc3e1d5d0f6
卫视中文台,mitv://generationnexxxt.com:19806/7f7bdcb1fb94430daa8ba120dcbfde4e
爱尔达体育1台,mitv://generationnexxxt.com:19806/68e521d35c0247ddbc5073dee98245a3
爱尔达体育3台,mitv://generationnexxxt.com:19806/3ebc6b89559c44dca30c4c259a5646b9
台视(备),mitv://generationnexxxt.com:19806/3c20d4387ec845149b2ded5f28805f18
爱尔达体育4台,mitv://generationnexxxt.com:19806/df4f198dbe6347e1a084c79d208f227d
中视(备),mitv://generationnexxxt.com:19806/c4ede9c3d1a84d0b9afe57622abcb9e7
华视(备),mitv://generationnexxxt.com:19806/177390ae66634acca9be01242a769660
东森新闻台(备),mitv://generationnexxxt.com:19806/35983e2efd5c44bf84bfb2977bbbc96d
镜新闻,mitv://generationnexxxt.com:19806/668a0abb880a496d8f57fad2f580566b
MTV,mitv://generationnexxxt.com:19806/eb5ba5262e2e4779a1418c78d14ad1e5
东森购物1台,mitv://generationnexxxt.com:19806/eccc79da1c0a4b54b49a71277e1534a0
东森购物2台,mitv://generationnexxxt.com:19806/71a90a7da65142e795b97def2400e1fb


🇭🇰港台,#genre#

凤凰资讯,http://222.76.104.71:4022/udp/239.61.2.183:9086
凤凰资讯,http://222.76.104.71:4022/udp/239.61.5.47:1025
凤凰中文,http://222.76.104.71:4022/udp/239.61.2.184:9092
凤凰中文,http://222.76.104.71:4022/udp/239.61.5.48:1025

凤凰资讯,http://113.117.74.107:8081/hls/36/index.m3u8
凤凰中文,http://113.117.74.107:8081/hls/37/index.m3u8
凤凰香港,http://113.117.74.107:8081/hls/38/index.m3u8

凤凰中文,http://nas.jumping.wang:5555/rtp/239.93.0.162:2192
凤凰中文,http://nas.jumping.wang:5555/rtp/239.93.1.9:2192
凤凰资讯,http://nas.jumping.wang:5555/rtp/239.93.0.118:2191
凤凰资讯,http://nas.jumping.wang:5555/rtp/239.93.1.4:2191

凤凰资讯,http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/ott.mobaibox.com/PLTV/3/224/3221228524/index.m3u8
凤凰中文,http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/ott.mobaibox.com/PLTV/3/224/3221228527/index.m3u8
凤凰香港,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8

凤凰资讯,mitv://generationnexxxt.com:19806/6684e9f6606f49fba9b6de846dbdcb64
凤凰中文,mitv://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f
凤凰香港,mitv://generationnexxxt.com:19806/8e396c3ec52f4eee9e5b7868042b1bf2

凤凰资讯,http://www.erbao1981.top:8188/udp/239.76.246.8:1234
凤凰资讯,http://www.erbao1981.top:8188/udp/239.76.246.134:1234
凤凰中文,http://www.erbao1981.top:8188/udp/239.76.246.7:1234
凤凰中文,http://www.erbao1981.top:8188/udp/239.76.246.135:1234

凤凰中文,https://live.goodiptv.club/api/sxg.php?id=test1_4000
凤凰资讯,https://live.goodiptv.club/api/sxg.php?id=test2_4000


凤凰资讯,http://r.jdshipin.com/0Rp0
凤凰中文,http://r.jdshipin.com/cCCzW

凤凰香港,http://113.117.74.107:8081/hls/38/index.m3u8
凤凰香港,http://120.84.96.138:808/hls/81/index.m3u8
凤凰香港,http://r.jdshipin.com/NfC0f

凤凰资讯,http://php.17186.eu.org/phtv/fhzx.m3u8
凤凰中文,http://php.17186.eu.org/phtv/fhzw.m3u8
凤凰香港,http://php.17186.eu.org/phtv/fhxg.m3u8

环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8

翡翠台,http://headscale.wisdomitc.com:9981/stream/channelid/389954355?profile=pass
明珠台,http://headscale.wisdomitc.com:9981/stream/channelid/1442314365?profile=pass
J2,http://headscale.wisdomitc.com:9981/stream/channelid/1643031328?profile=pass
无线财经,http://headscale.wisdomitc.com:9981/stream/channelid/1813900247?profile=pass
无线新闻,http://headscale.wisdomitc.com:9981/stream/channelid/1409177603?profile=pass
ViuTV,http://headscale.wisdomitc.com:9981/stream/channelid/336818267?profile=pass
ViuTV6,http://headscale.wisdomitc.com:9981/stream/channelid/536163790?profile=pass
RTHK31,http://headscale.wisdomitc.com:9981/stream/channelid/1452314939?profile=pass
RTHK32,http://headscale.wisdomitc.com:9981/stream/channelid/861105239?profile=pass
HOY TV76,http://headscale.wisdomitc.com:9981/stream/channelid/158862790?profile=pass
HOY TV77,http://headscale.wisdomitc.com:9981/stream/channelid/248468139?profile=pass
HOY TV78,http://headscale.wisdomitc.com:9981/stream/channelid/1606530006?profile=pass

翡翠台,http://42.186.64.52:5001/site/gudou.php?id=1350_4500
翡翠台,http://r.jdshipin.com/GeWKr?id=fct720
翡翠台,https://edge6a.v2h-cdn.com/jade/jade.stream/chunklist.m3u8
翡翠台,http://feng163.com:9000/bysid/1
翡翠台,http://r.jdshipin.com/qClQf
翡翠台,http://r.jdshipin.com/qrfbg
翡翠台,http://r.jdshipin.com/62WM7
翡翠台,http://r.jdshipin.com/n90gt


明珠台,http://r.jdshipin.com/GeWKr?id=mzt720
明珠台,http://feng163.com:9001/bysid/2
明珠台,http://r.jdshipin.com/ZQ4kN



J2,http://141.95.85.201:6666/livehttpplay?channel_id=30030&fbl=
J2,http://feng163.com:9001/bysid/82
J2,http://r.jdshipin.com/ndGgS


无线新闻,http://feng163.com:9001/bysid/83
无线新闻,http://max.freevar.com/news.php?id=0&hq
无线新闻,http://170.178.177.98:27347/livehttpplay?channel_id=20123
无线新闻,http://170.178.177.98:27347/livehttpplay?channel_id=30024
无线新闻,http://137.175.30.127:9080/hls/inews.m3u8
无线新闻,http://r.jdshipin.com/CkuBd


无线财经,http://141.95.85.201:6666/livehttpplay?channel_id=30019&fbl=
无线财经,http://max.freevar.com/news.php?id=2&hq
无线财经,http://r.jdshipin.com/jUx8K

无线新闻,http://live.cooltv.top/tv/tvb.php?id=0
无线新闻,http://live.cooltv.top/tv/tvb.php?id=1&hq
无线新闻,http://live.cooltv.top/tv/tvb.php?id=0&hq

无线财经,http://live.cooltv.top/tv/tvb.php?id=2
无线财经,http://live.cooltv.top/tv/tvb.php?id=3
无线财经,http://live.cooltv.top/tv/tvb.php?id=2&hq
无线财经,http://live.cooltv.top/tv/tvb.php?id=3&hq
无线财经,https://ha.jmied.com/aa/aa.flv?auth_key=1661958232-0-0-3d9174957759709f8b53448167c0b6f6


ViuTV,https://epg.pw/stream/e3b6ef61296cb3a88c8940bf8d296959a56b9ab06d5299f75dd9334205ec9d14.ctv
ViuTV,http://feng163.com:9000/bysid/99
ViuTV,http://r.jdshipin.com/vSJvl
ViuTV,http://r.jdshipin.com/ecsRA


ViuTV6,https://epg.pw/stream/cc507b5f47a2b59794d374157a0a6e25c251bac3c3022a1a254452b6343e2936.ctv
ViuTV6,https://epg.pw/stream/44fb8f7cbce4cd77722c6e084c04b96cf06cf08014a5054d7265015d6adaba5a.ctv
ViuTV6,https://epg.pw/stream/bb59f78bb7727ff9807a49dd25e65e86375466e8334cd0d08e7de7ca0995f29a.ctv
ViuTV6,http://170.178.177.98:27347/livehttpplay?channel_id=20132
ViuTV6,http://170.178.177.98:27347/livehttpplay?channel_id=30033
ViUTV6,http://27.46.125.240:800/hls/85/index.m3u8
ViUTV6,http://107.167.12.58:34809
ViUTV6,http://107.167.12.58:41803

华丽台,https://epg.pw/stream/b204df30a74900c31103615d9fb4f16942644d1e8b7da90a6f16dfde35ecc92c.ctv
华丽台,https://epg.pw/stream/636f412bbf1921e03e7d23cbcb47fab5cff14f5b98313402cfa563e80ed383ac.ctv
华丽台,https://epg.pw/stream/0b8827340a236a844e6a06ec3893fbd2c3068d89d347f3790f6004808b39191f.ctv
华丽台,http://r.jdshipin.com/thuYX
华丽台,http://23.237.10.66:16410

TVB亚洲剧台,mitv://generationnexxxt.com:19806/ee081a662356489d8b2170952ec91d24
TVB功夫台,mitv://generationnexxxt.com:19806/ef6373344abf4bedae4d49ac953c1742

千禧经典台,https://epg.pw/stream/091c5f7b5c34c1941f8094d4616c1916499a4a25f194ba6e8643ebe5c38ba4f7.ctv
千禧经典台,https://epg.pw/stream/4d60882bf4e50563d42d9ebaaa5c55414cb3a9f74598f7fec34a4656a077e045.ctv
千禧经典台,https://epg.pw/stream/5e171d08cda3bcf5826fc7f54f6bd91d116fdf7a88fe8f616798935b898e9a8e.ctv
千禧经典台,https://epg.pw/stream/8dc711987a2f05c7a671f49f2a6202b6b339e954bb4bc944ad113d330cfc23c4.ctv
千禧经典台,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&stream=571197&extension=ts
千禧经典台,http://line.gofast-tv.me:80/play/live.php?mac=00:1A:79:6F:5A:5D&stream=153503&extension=ts&play_token=XgkUlCEKCM


天映頻道,https://epg.pw/stream/be57bcf7129184f546bebfec81d980207851b2d523b83ff64deddda8d6e5e5e6.ctv
天映頻道,https://epg.pw/stream/fe0e469063e5e5f8b6ae721f58a46516c40d3172df5eb86b4c8e81dd4a36d52a.ctv
天映頻道,https://epg.pw/stream/aba79d944981524dee068aa183b5b6c0821af4acfe2bb49a35ed5b1810ce37d6.ctv
天映頻道,https://epg.pw/stream/92c100f2a768cd952153d3009da41ad1e95e1cd250895be1af1d71e17f0747b6.ctv

TVB星河,http://113.117.74.107:8081/hls/135/index.m3u8
TVB星河,http://r.jdshipin.com/sXuuD
TVB星河,http://103.112.191.9:880/LAOSAT1092.m3u8
TVB星河,http://line.gofast-tv.me:80/play/live.php?mac=00:1A:79:6F:5A:5D&stream=153506&extension=ts&play_token=oBUI7V2RM0

TVB娱乐新闻台,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
TVB娱乐新闻台,http://line.gofast-tv.me:80/play/live.php?mac=00:1A:79:6F:5A:5D&stream=153504&extension=ts&play_token=9urlq5p625
TVB娱乐新闻台,http://line.gofast-tv.me:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=571188&extension=ts&play_token=p582OSpABb
TVB娱乐新闻台,http://line.gofast-tv.me:80/play/live.php?mac=00:1A:79:45:5E:9A&stream=153398&extension=ts&play_token=TPIp3m3TjC

RTHK31,http://feng163.com:9002/bysid/31#http://119.123.212.118:9002/bysid/31
RTHK31,http://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/master.m3u8
RTHK31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream5/streamPlaylist.m3u8
RTHK31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream2/streamPlaylist.m3u8
RTHK31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/stream1/streamPlaylist.m3u8
RTHK31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/master.m3u8

RTHK32,http://feng163.com:9002/bysid/32#http://119.123.212.118:9002/bysid/32
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
RTHK32,http://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
RTHK32,http://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_2052_av-b.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream1/streamPlaylist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream4/streamPlaylist.m3u8
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/master.m3u8
RTHK32,https://cdn.hklive.tv/xxxx/32/index.m3u8

HOY TV76,mitv://generationnexxxt.com:19806/6aa47af091b54d618d1513b1bc23b0b9
HOY TV76,https://live.astradamy.com/hk76/index.m3u8
HOY TV76,https://hoytv-live-stream.hoy.tv/ch76/index-fhd.m3u8


HOY TV77,mitv://generationnexxxt.com:19806/10c18372b612479086c1f259245543ff
HOY TV77,http://51.89.21.73:35262/1.m3u8
HOY TV77,http://r.jdshipin.com/NADme
HOY TV77,http://r.jdshipin.com/ZKpTD
HOY TV77,https://hoytv-live-stream.hoy.tv/ch77/index-fhd.m3u8


HOY TV78,mitv://generationnexxxt.com:19806/eb5a565eb80d40509f0a248018dfd337
HOY TV78,https://hoytv-live-stream.hoy.tv/ch78/index-fhd.m3u8
HOY TV78,https://cdn.hklive.tv/hls/78/index.m3u8


星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193

星空音乐,http://wouu.net:9977/udp/239.93.0.157:2194



莲花卫视,http://nas.jdshipin.com:8801/amlh.php
莲花卫视,http://epg.112114.xyz/lotus
莲花卫视,https://cntv.lat/tv/lhws.php
莲花卫视,https://p.ggiptv.com/v/macaulotustv.php
莲花卫视,http://anren.live/HK/BiIOU11uLA.m3u8
莲花卫视,http://live.cooltv.top/tv/lotus.php
莲花卫视,http://nettvpro.live/hls/lotustv.php



澳视澳门,http://r.jdshipin.com/n2YZI
澳视澳门,http://61.244.22.5/ch1/ch1.live/playelist.m3u8


澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8


台视 HD,rtmp://f13h.mine.nu/sat/tv071
中视 HD,rtmp://f13h.mine.nu/sat/tv091
华视 HD,rtmp://f13h.mine.nu/sat/tv111
民视 HD,rtmp://f13h.mine.nu/sat/tv051
TVBS新闻 HD,rtmp://f13h.mine.nu/sat/tv551
TVBS欢乐,rtmp://f13h.mine.nu/sat/tv421
东森超视,rtmp://f13h.mine.nu/sat/tv331
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
MoMo综合,rtmp://f13h.mine.nu/sat/tv761
ELEVEN1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN2,rtmp://f13h.mine.nu/sat/tv741
台湾体育1,rtmp://f13h.mine.nu/sat/md011
台湾体育2,rtmp://f13h.mine.nu/sat/md051
台湾体育3,rtmp://f13h.mine.nu/sat/md021
台湾体育4,rtmp://f13h.mine.nu/sat/md041
台湾体育5,rtmp://f13h.mine.nu/sat/md031

台视 HD,rtmp://60.248.77.83/sat/tv071
中视 HD,rtmp://60.248.77.83/sat/tv091
华视 HD,rtmp://60.248.77.83/sat/tv111
民视 HD,rtmp://60.248.77.83/sat/tv051
TVBS新闻 HD,rtmp://60.248.77.83/sat/tv551
TVBS欢乐,rtmp://60.248.77.83/sat/tv421
东森超视,rtmp://60.248.77.83/sat/tv331
纬来体育,rtmp://60.248.77.83/sat/tv721
纬来育乐,rtmp://60.248.77.83/sat/tv701
纬来日本,rtmp://60.248.77.83/sat/tv771
MoMo综合,rtmp://60.248.77.83/sat/tv761
ELEVEN1,rtmp://60.248.77.83/sat/tv731
ELEVEN2,rtmp://60.248.77.83/sat/tv741
台湾体育1,rtmp://60.248.77.83/sat/md011
台湾体育2,rtmp://60.248.77.83/sat/md051
台湾体育3,rtmp://60.248.77.83/sat/md021
台湾体育4,rtmp://60.248.77.83/sat/md041
台湾体育5,rtmp://60.248.77.83/sat/md031

台视 HD,rtmp://9hv9.mine.nu/sat/tv071
中视 HD,rtmp://9hv9.mine.nu/sat/tv091
华视 HD,rtmp://9hv9.mine.nu/sat/tv111
民视 HD,rtmp://9hv9.mine.nu/sat/tv051
TVBS新闻 HD,rtmp://9hv9.mine.nu/sat/tv551
TVBS欢乐,rtmp://9hv9.mine.nu/sat/tv421
东森超视,rtmp://9hv9.mine.nu/sat/tv331
纬来体育,rtmp://9hv9.mine.nu/sat/tv721
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来育乐,rtmp://9hv9.mine.nu/sat/tv701
纬来日本,rtmp://9hv9.mine.nu/sat/tv771
MoMo综合,rtmp://9hv9.mine.nu/sat/tv761
ELEVEN1,rtmp://9hv9.mine.nu/sat/tv731
ELEVEN2,rtmp://9hv9.mine.nu/sat/tv741
台湾体育1,rtmp://9hv9.mine.nu/sat/md011
台湾体育2,rtmp://9hv9.mine.nu/sat/md051
台湾体育3,rtmp://9hv9.mine.nu/sat/md021
台湾体育4,rtmp://9hv9.mine.nu/sat/md041
台湾体育5,rtmp://9hv9.mine.nu/sat/md031

民视 HD,http://141.95.85.201:6666/livehttpplay?channel_id=20074&fbl=
台视 HD,http://141.95.85.201:6666/livehttpplay?channel_id=20076&fbl=
华视 HD,http://141.95.85.201:6666/livehttpplay?channel_id=20086&fbl=
